language,error_type,buggy_code,fixed_code,line_no
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
Python,TypeMismatch,d = {1: 2} + 35,,
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
Java,DivisionByZero,int result = 56 / 0;,,
C,DivisionByZero,double result = 8.0 / 0.0;,,
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Python,MutableDefault,"def add_item(x, items=[]): items.append(x)","def add_item(x, items=None):
    if items is None: items = []
    items.append(x)",1.0
C,UnmatchedBracket,"#include <stdio.h>
int main() {
    int arr[] = {1, 2, 3;
    printf(""%d\n"", arr[0]);
    return 0;
}",,
C,MissingInclude,"int main() {
    int *p = calloc(10, sizeof(int));
    free(p);
    return 0;
}",,
Java,TypeMismatch,"int value = ""string"";",,
Python,LineTooLong,"result = some_very_long_function_name(argument_one, argument_two, argument_three, argument_four, argument_five, argument_six)",,
Java,NoError,"public class Main {\n    public static void main(String[] args) {\n        int x = 10;\n        if (x > 5) {\n            System.out.println(""Greater"");\n        }\n    }\n}","public class Main {\n    public static void main(String[] args) {\n        int x = 10;\n        if (x > 5) {\n            System.out.println(""Greater"");\n        }\n    }\n}",
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,NoError,quotient = x / y,quotient = x / y,
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Java,MissingDelimiter,"String name = ""John""
int age = 25;","String name = ""John"";
int age = 25;",1.0
C,DuplicateDefinition,void func() {} void func() {},void func() {} void func2() {},1.0
C++,DivisionByZero,"double miles = 100.0;
double gallons = 0.0;
double mpg = miles / gallons;","double miles = 100.0;
double gallons = 0.0;
double mpg = (gallons > 0) ? miles / gallons : 0;",3.0
Java,UnclosedString,"System.out.println(""test);","System.out.println(""test"");",1.0
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
C++,MissingInclude,"cout << ""Hello"";","#include <iostream>
using namespace std;
cout << ""Hello"";",1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,DivisionByZero,result = 100 / (x - x),"result = 100 / max(x - x, 1)",1.0
C++,TypeMismatch,"int x = ""hello"";","string x = ""hello"";",1.0
C,InvalidAssignment,"int main() {
    const int MAX = 100;
    MAX = 200;
    return 0;
}",,
C,UnmatchedBracket,"#include <stdio.h>
int main() {
    printf(""Hello"";
    return 0;
}",,
C,NoError,"#include <stdio.h>\nint main() {\n    int arr[5] = {1, 2, 3, 4, 5};\n    printf(""%d\\n"", arr[0]);\n    return 0;\n}","#include <stdio.h>\nint main() {\n    int arr[5] = {1, 2, 3, 4, 5};\n    printf(""%d\\n"", arr[0]);\n    return 0;\n}",
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Java,DivisionByZero,double result = 8.0 / 0.0;,,
Python,NameError,"if nonexistent_flag:
    process()",,
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
C++,UnclosedString,"#include <iostream>
using namespace std;
int main() {
    string msg = ""Hello World;
    cout << msg << endl;
    return 0;
}",,
Java,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  // Avoid division by zero,1.0
Python,InvalidAssignment,85 = x,,
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Java,DivisionByZero,"int x = 0;
int y = 95 / x;",,
Java,TypeMismatch,"Object obj = ""Hello"";
int len = obj.length();","String obj = ""Hello"";
int len = obj.length();",2.0
Python,TypeMismatch,z = 'hello' * 'world',,
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C++,TypeMismatch,"int x = ""hello"";","string x = ""hello"";",1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,TypeMismatch,"y = 55 + [1, 2, 3]",,
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
C++,UnclosedString,"#include <iostream>
using namespace std;
int main() {
    cout << ""Welcome to C++; << endl;
    return 0;
}",,
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
Python,NoError,length = len(message),length = len(message),
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Java,UnclosedString,"System.out.println(""test);","System.out.println(""test"");",1.0
C,DivisionByZero,"int x = 10;
int y = 0;
int result = x / y;","int x = 10;
int y = 0;
int result = (y != 0) ? x / y : 0;",3.0
Java,MissingDelimiter,"float f = 3.14f
double d = 2.5;","float f = 3.14f;
double d = 2.5;",1.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
Java,UnclosedString,"String s = ""hello;","String s = ""hello"";",1.0
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
C,MissingInclude,"int main() { scanf(""%d"", &x); return 0; }","#include <stdio.h>
int main() { int x; scanf(""%d"", &x); return 0; }",1.0
Java,MissingDelimiter,i++,,
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C,MissingDelimiter,i++,,
Java,DivisionByZero,int r = 50 / (a - a);,"int r = 50 / Math.max(a - a, 1);",1.0
C,DivisionByZero,int result = 43 / 0;,,
Java,InvalidAssignment,5 + 3 = result;,,
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,InvalidAssignment,len(items) = size,,
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
C++,NoError,"#include <iostream>\n#include <string>\nusing namespace std;\nint main() {\n    string name = ""Alice"";\n    cout << ""Hello "" << name << endl;\n    return 0;\n}","#include <iostream>\n#include <string>\nusing namespace std;\nint main() {\n    string name = ""Alice"";\n    cout << ""Hello "" << name << endl;\n    return 0;\n}",
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
C++,DivisionByZero,"int num = 25;
int div = 5 - 5;
int quot = num / div;","int num = 25;
int div = 5 - 5;
int quot = (div != 0) ? num / div : 0;",3.0
Java,UnreachableCode,"public class Main {
    public static int compute(int x) {
        return x * 2;
        int y = x + 1;
        return y;
    }
}",,
C++,UnmatchedBracket,"if (x > 5 { cout << ""big""; }","if (x > 5) { cout << ""big""; }",1.0
C,DivisionByZero,int r = 25 / (b - b);,int r = 25 / ((b - b) ? (b - b) : 1);,1.0
Python,MissingDelimiter,"class MyClass
    pass",,
Python,IndentationError,"def test():
print('error')","def test():
    print('error')",2.0
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
C++,DivisionByZero,int r = 75 / (c - c);,"int r = 75 / max(c - c, 1);",1.0
C++,MissingInclude,"cout << ""Hello"";","#include <iostream>
using namespace std;
cout << ""Hello"";",1.0
C++,MissingInclude,int main() { vector<int> v; return 0; },"#include <vector>
using namespace std;
int main() { vector<int> v; return 0; }",1.0
C,MissingDelimiter,float pi = 3.14,float pi = 3.14;,1.0
Python,MissingImport,data = json.loads('{}'),"import json
data = json.loads('{}')",1.0
C,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,NameError,"numbers = [1,2,3]
print(numbres)",,
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Java,InvalidAssignment,getValue() = result;,,
Python,MutableDefault,"def enqueue(item, queue=[]):
    queue.append(item)
    return queue",,
C,NoError,"#include <stdio.h>\nint main() {\n    int x = 10;\n    int y = 20;\n    printf(""%d\\n"", x + y);\n    return 0;\n}","#include <stdio.h>\nint main() {\n    int x = 10;\n    int y = 20;\n    printf(""%d\\n"", x + y);\n    return 0;\n}",
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,TypeMismatch,"temperature = '98.6'
if temperature > 100:
    print('Fever')","temperature = 98.6
if temperature > 100:
    print('Fever')",2.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Java,DivisionByZero,int mod = 83 % 0;,,
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,NoError,import math,import math,
Java,TypeMismatch,"double x = ""text"";",,
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Java,UndeclaredIdentifier,"public class Calculator {
    public int add(int a, int b) {
        return a + b + offset;
    }
}",,
Python,NameError,"user = Usr('Alice', 30)",,
Python,WildcardImport,"from itertools import *
result = list(chain([1,2],[3,4]))",,
C++,MissingDelimiter,int x = 10,int x = 10;,1.0
C++,NoError,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main() {
    vector<int> v = {3,1,4,1,5,9};
    sort(v.begin(), v.end());
    for (int x : v) cout << x << ' ';
    return 0;
}",,
C,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Java,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,UnclosedString,print('Hello),print('Hello'),1.0
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,NoError,import numpy as np,import numpy as np,
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Java,UnmatchedBracket,"public class Main {
    public static void main(String[] args) {
        int[] arr = {1, 2, 3;
        System.out.println(arr[0]);
    }
}",,
Python,UnmatchedBracket,"config = {""debug"": True, ""log"": [1, 2, 3}
print(config)",,
C++,MissingDelimiter,return 0,return 0;,1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
C++,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
C,InvalidAssignment,5 = x;,int x = 5;,1.0
Java,UnusedVariable,"public class Main {
    public static void main(String[] args) {
        int unused = 42;
        System.out.println(""hello"");
    }
}",,
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
Python,IndentationError,"for i in range(5):
print(i)",,
C++,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Java,MissingDelimiter,continue,,
Java,MissingDelimiter,return result,return result;,1.0
C,TypeMismatch,char c = 23.5;,,
Python,NoError,empty = [],empty = [],
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Python,InvalidAssignment,True = false,,
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
C++,MissingDelimiter,int y = 20,int y = 20;,1.0
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
Java,DivisionByZero,int mod = 13 % 0;,,
Python,TypeMismatch,"age = input('Enter age: ')
if age > 18:
    print('Adult')","age = int(input('Enter age: '))
if age > 18:
    print('Adult')",2.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Python,MissingImport,"random.randint(1, 10)","import random
random.randint(1, 10)",1.0
Java,TypeMismatch,float price = new int[5];,,
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
Java,InfiniteLoop,int i = 0; while (i < 10) { System.out.println(i); },int i = 0; while (i < 10) { System.out.println(i); i++; },1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
Python,MutableDefault,"def append_to(element, lst=[]): lst.append(element)","def append_to(element, lst=None):
    if lst is None: lst = []
    lst.append(element)",1.0
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
Python,MissingImport,data = json.loads('{}'),"import json
data = json.loads('{}')",1.0
Java,UnusedVariable,"int x = 10;
System.out.println(""Hi"");","System.out.println(""Hi"");",1.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MissingImport,"img = cv2.imread('image.jpg')
cv2.imshow('window', img)",,
C,MissingDelimiter,int x = 10,int x = 10;,1.0
C++,MissingDelimiter,int z = 30,int z = 30;,1.0
C,DuplicateDefinition,int var = 1; int var = 2;,int var = 1; var = 2;,1.0
C,MissingDelimiter,break,,
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
C,DuplicateDefinition,int var = 1; int var = 2;,int var = 1; var = 2;,1.0
C,DivisionByZero,double result = 64.0 / 0.0;,,
Python,WildcardImport,"from re import *
pattern = compile(r'\d+')",,
C,UndeclaredIdentifier,"#include <stdio.h>
int main() {
    if (flag) {
        printf(""Active\n"");
    }
    return 0;
}",,
Python,InfiniteLoop,"x = 10
while x > 0:
    x += 1",,
C++,UnclosedString,"string msg = ""error;","string msg = ""error"";",1.0
Java,InvalidAssignment,new int[5] = array;,,
Python,MissingDelimiter,"def add(a, b)
    return a + b","def add(a, b):
    return a + b",1.0
Python,TypeMismatch,b = True + 'false',,
Python,MissingDelimiter,"else
    print('Other')","else:
    print('Other')",1.0
Java,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  // Avoid division by zero,1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
Java,UnmatchedBracket,"public class Test {
  public static void main(String[] args) {
    System.out.println(1);
","public class Test {
  public static void main(String[] args) {
    System.out.println(1);
  }
}",3.0
Java,UnclosedString,"System.out.println(""Hello);","System.out.println(""Hello"");",1.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
C,MissingDelimiter,break,,
Python,IndentationError,"while True:
break","while True:
    break",2.0
C,DivisionByZero,"int x = 0;
int y = 6 / x;",,
Python,UnclosedString,"title = ""Chapter 1: Introduction
print(title)",,
Python,IndentationError,"while True:
break","while True:
    break",2.0
C,InfiniteLoop,"int i = 0; while (i < 10) { printf(""%d"", i); }","int i = 0; while (i < 10) { printf(""%d"", i); i++; }",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
